filename,composer,type,tracks,ticks_per_beat,first_key_sig,predicted_key_sig,first_time_n,first_time_d,first_time_32nd,time_clocks_per_click,first_note,first_note_time,has_note_off,has_key_change,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
midi/classical/Aguado/Aguado_Op11_Diez_Contradanzas_No3.mid,Aguado,1,2,256,C,D,2,4,8,24,F#,0,True,False,28.0,55.0,144.0,3.0,63.0,8.0,99.0,87.0,26.0,100.0,12.0,68.0
midi/classical/Ponce/Ponce_Preludio_No17.mid,Ponce,1,2,120,F,F,4,4,8,24,E,0,False,False,33.0,7.0,36.0,4.0,27.0,21.0,2.0,15.0,3.0,12.0,19.0,3.0
midi/classical/Aguado/Aguado_12valses_Op1_No1.mid,Aguado,1,2,256,,A,,,,,A,0,True,False,0.0,62.0,44.0,10.0,94.0,2.0,20.0,0.0,30.0,150.0,4.0,48.0
midi/classical/Dyens/Dyens_Lettre_Vieille_Angleterre.mid,Dyens,1,2,480,,G,2,4,200,15,D,0,True,False,19.0,17.0,32.0,11.0,46.0,1.0,28.0,50.0,12.0,39.0,7.0,60.0
midi/classical/Aguado/Aguado_12valses_Op1_No10.mid,Aguado,1,2,256,Bb,F,4,4,8,24,D,0,True,False,58.0,10.0,90.0,32.0,6.0,32.0,40.0,116.0,0.0,71.0,102.0,18.0
midi/classical/Aguado/Aguado_12valses_Op1_No11.mid,Aguado,1,2,256,G,G,3,8,8,36,C#,0,True,False,60.0,24.0,82.0,4.0,48.0,22.0,38.0,108.0,14.0,70.0,16.0,74.0
midi/classical/Dyens/Dyens_Libra_Sonatine_Fuoco.mid,Dyens,1,3,480,,D,4,4,10,7,E,0,True,False,67.0,95.0,151.0,116.0,484.0,20.0,180.0,420.0,28.0,106.0,50.0,343.0
midi/classical/Aguado/Aguado_12valses_Op1_No12.mid,Aguado,1,2,256,B,B,3,8,8,36,F#,0,True,False,16.0,86.0,0.0,82.0,108.0,8.0,106.0,0.0,92.0,28.0,58.0,144.0
midi/classical/Dyens/Dyens_Libra_Sonatine_Largo.mid,Dyens,1,2,480,,C,4,4,244,16,E,0,True,False,37.0,36.0,110.0,29.0,40.0,50.0,44.0,58.0,32.0,127.0,28.0,40.0
midi/classical/Aguado/Aguado_Op11_Diez_Contradanzas_No5.mid,Aguado,1,2,256,C,C,2,4,8,24,G,0,True,False,96.0,0.0,58.0,0.0,72.0,65.0,13.0,95.0,3.0,68.0,16.0,54.0
midi/classical/Aguado/Aguado_Op11_Diez_Contradanzas_No6.mid,Aguado,1,2,256,C,G,2,4,8,24,D,0,True,False,32.0,27.0,95.0,0.0,50.0,9.0,60.0,62.0,10.0,109.0,0.0,45.0
midi/classical/Aguado/Aguado_Op11_Diez_Contradanzas_No7.mid,Aguado,1,2,256,G,G,2,4,8,24,B,0,True,False,82.0,9.0,57.0,0.0,47.0,15.0,43.0,134.0,6.0,53.0,6.0,65.0
midi/classical/Dyens/Dyens_Plaisir_Amour.mid,Dyens,1,2,480,,A,3,8,243,17,E,0,True,False,47.0,121.0,136.0,18.0,327.0,25.0,70.0,56.0,74.0,207.0,1.0,162.0
midi/classical/Aguado/Aguado_Op11_Diez_Contradanzas_No8.mid,Aguado,1,2,256,C,G,1,8,8,12,B,0,True,False,81.0,4.0,112.0,0.0,43.0,15.0,49.0,159.0,8.0,89.0,0.0,108.0
midi/classical/Aguado/Aguado_Op11_Diez_Contradanzas_No9.mid,Aguado,1,2,256,C,A,2,4,8,24,G#,0,True,False,18.0,42.0,83.0,8.0,61.0,17.0,31.0,26.0,38.0,74.0,7.0,35.0
midi/classical/Dyens/Dyens_Saudades_No2.mid,Dyens,1,4,480,,C,4,4,15,16,D,0,True,False,186.0,38.0,233.0,35.0,213.0,111.0,72.0,183.0,137.0,143.0,81.0,112.0
midi/classical/Aguado/Aguado_Op2_No1.mid,Aguado,1,2,256,,E,3,4,8,24,B,0.2142855,True,False,51.0,44.0,41.0,52.0,185.0,15.0,99.0,104.0,108.0,138.0,24.0,213.0
midi/classical/Dyens/Dyens_Songe_Capricorne.mid,Dyens,1,2,480,,D,4,4,136,14,B,0,True,False,19.0,124.0,137.0,12.0,143.0,1.0,212.0,150.0,5.0,67.0,65.0,377.0
midi/classical/Aguado/Aguado_Op6_Leccion_No25.mid,Aguado,1,2,256,C,E,3,8,8,36,G#,0,True,False,0.0,32.0,31.0,4.0,84.0,0.0,1.0,0.0,34.0,46.0,2.0,30.0
midi/classical/Dyens/Dyens_Tango_en_Skai_Ed.mid,Dyens,1,5,240,,C,4,4,8,24,A,0,True,False,95.0,19.0,151.0,29.0,178.0,129.0,24.0,95.0,60.0,200.0,42.0,152.0
midi/classical/Aguado/Aguado_Op6_Leccion_No26.mid,Aguado,1,2,256,,E,3,8,8,24,B,0,True,False,6.0,22.0,18.0,10.0,86.0,0.0,6.0,0.0,18.0,38.0,0.0,16.0
midi/classical/Aguado/Aguado_Op6_Leccion_No29.mid,Aguado,1,2,256,G,G,3,4,8,24,E,0,True,False,20.0,0.0,12.0,16.0,36.0,2.0,24.0,38.0,4.0,36.0,4.0,40.0
midi/classical/Aguado/Aguado_Op6_Leccion_No30.mid,Aguado,1,2,256,G,D,3,8,8,36,G,0,True,False,5.0,0.0,10.0,6.0,20.0,0.0,8.0,20.0,0.0,18.0,0.0,30.0
midi/classical/Dyens/Dyens_Valse_en_Skai.mid,Dyens,1,3,1024,C,C,1,4,8,24,E,0,True,True,80.0,28.0,58.0,24.0,95.0,60.0,24.0,94.0,41.0,99.0,17.0,78.0
midi/classical/Aguado/Aguado_Op7_Cuatro_Valses_No1.mid,Aguado,1,2,256,,E,3,8,8,24,B,0,True,False,1.0,31.0,12.0,39.0,77.0,12.0,55.0,0.0,89.0,34.0,0.0,150.0
midi/classical/Dyens/Dyens_Venezuelettre.mid,Dyens,1,2,480,,F,6,8,246,7,A#,0,True,False,14.0,10.0,34.0,7.0,9.0,12.0,14.0,33.0,3.0,26.0,34.0,3.0
midi/classical/Aguado/Aguado_Op7_Cuatro_Valses_No3.mid,Aguado,1,2,256,,G,3,8,8,24,A,0,True,False,28.0,24.0,142.0,12.0,72.0,6.0,118.0,106.0,18.0,196.0,0.0,70.0
midi/classical/Aguado/Aguado_Op8_No1_Contradanza.mid,Aguado,1,2,256,C,A,6,8,8,36,E,0,True,False,42.0,31.0,48.0,8.0,105.0,18.0,13.0,2.0,57.0,99.0,2.0,74.0
midi/classical/Poulenc/Gloria.mid,Poulenc,1,28,120,C,C,1,4,8,24,B,0,False,False,1023.0,599.0,1788.0,531.0,1275.0,1061.0,1438.0,1804.0,417.0,1078.0,930.0,1556.0
midi/classical/Ewazen/trio_I.mid,Ewazen,1,2,384,,D,4,4,8,24,D,5.536458333333333,False,False,86.0,97.0,189.0,84.0,97.0,93.0,143.0,115.0,41.0,162.0,90.0,128.0
midi/classical/Aguado/Aguado_Op8_No2_Vals.mid,Aguado,1,2,256,C,D,3,8,8,36,F#,0,True,False,4.0,50.0,76.0,8.0,50.0,12.0,68.0,54.0,14.0,85.0,16.0,20.0
midi/classical/Aguado/Aguado_Op8_No3_Vals.mid,Aguado,1,2,256,A,A,3,8,8,36,A,0,True,False,2.0,42.0,30.0,2.0,58.0,4.0,10.0,5.0,42.0,69.0,2.0,50.0
"midi/classical/Poulenc/Hymne, 2nd mvt of his Trois Pieces.mid",Poulenc,1,2,240,,F#,4,4,8,24,D#,0,True,False,108.0,120.0,96.0,234.0,114.0,89.0,114.0,124.0,142.0,64.0,220.0,119.0
midi/classical/Aguado/Aguado_Op8_No4_Contradanza.mid,Aguado,1,2,256,C,A,6,8,8,36,A,0,True,False,4.0,62.0,86.0,16.0,90.0,0.0,52.0,18.0,32.0,118.0,16.0,74.0
midi/classical/Aguado/Aguado_Op8_No5_Contradanza.mid,Aguado,1,2,256,C,E,6,8,8,36,B,0,True,False,32.0,20.0,32.0,42.0,138.0,0.0,42.0,94.0,36.0,74.0,2.0,104.0
midi/classical/Poulenc/Les Soirées de Nazelles II.mid,Poulenc,1,2,240,,G#,4,4,8,24,G,0.04375,True,False,141.0,118.0,33.0,168.0,21.0,101.0,83.0,105.0,139.0,22.0,124.0,37.0
midi/classical/Ewazen/trio_II.mid,Ewazen,1,2,384,,D,4,4,8,24,G,20.90625,False,False,251.0,271.0,437.0,112.0,278.0,129.0,203.0,226.0,157.0,333.0,133.0,183.0
midi/classical/Aguado/Aguado_Op8_No6_Contradanza.mid,Aguado,1,2,256,C,C,3,8,8,36,E,0,True,False,66.0,47.0,82.0,49.0,170.0,37.0,9.0,36.0,26.0,106.0,0.0,54.0
midi/classical/Poulenc/moveperp.mid,Poulenc,1,2,1024,F,F,4,4,8,24,F,0,True,False,304.0,42.0,453.0,48.0,290.0,452.0,18.0,469.0,19.0,544.0,436.0,19.0
midi/classical/Aguado/Aguado_Op8_No7_Vals.mid,Aguado,1,2,256,C,A,3,8,8,36,B,0,True,False,44.0,34.0,64.0,8.0,74.0,30.0,22.0,30.0,32.0,128.0,0.0,50.0
midi/classical/Ewazen/trio_III.mid,Ewazen,1,2,384,,D,4,4,8,24,G,21.515625,False,False,255.0,269.0,432.0,115.0,282.0,126.0,203.0,227.0,158.0,328.0,138.0,182.0
midi/classical/Poulenc/poulcmo1.mid,Poulenc,1,6,1024,C,C,3,4,8,24,C#,1.2,True,True,4.0,13.0,2.0,0.0,0.0,13.0,0.0,2.0,0.0,3.0,12.0,2.0
midi/classical/Aguado/Aguado_Op8_No8_Vals.mid,Aguado,1,2,256,C,C,3,8,8,36,G#,0,True,False,60.0,20.0,48.0,24.0,120.0,16.0,0.0,3.0,61.0,123.0,8.0,82.0
midi/classical/Poulenc/poulcmo2.mid,Poulenc,1,5,120,D,D,4,4,8,24,B,0,False,False,2.0,114.0,90.0,13.0,83.0,0.0,146.0,75.0,24.0,49.0,14.0,154.0
midi/classical/Aguado/Aguado_Polonaise_op2no2.mid,Aguado,1,6,480,,E,1,4,44,8,B,0.267857,True,False,21.0,164.0,9.0,170.0,294.0,31.0,227.0,39.0,233.0,147.0,71.0,380.0
midi/classical/Poulenc/poulcmo3.mid,Poulenc,1,6,120,A,A,3,4,8,24,E,2.6785725,False,True,6.0,20.0,7.0,4.0,49.0,5.0,10.0,4.0,12.0,36.0,0.0,33.0
midi/classical/Aguado/Aguado_Prelude_no1.mid,Aguado,1,4,480,,G,6,4,161,7,C,0,True,False,103.0,65.0,141.0,14.0,138.0,47.0,73.0,122.0,49.0,142.0,5.0,130.0
midi/classical/Ewazen/trio_V.mid,Ewazen,1,2,384,,C,4,4,8,24,B,0.453125,False,False,196.0,275.0,436.0,244.0,228.0,377.0,239.0,335.0,142.0,489.0,262.0,412.0
midi/classical/Falla/Falla_Amor_Brujo_Circulo_Magico.mid,Falla,1,3,1024,D,D,3,4,8,24,C#,0,True,False,3.0,34.0,49.0,0.0,34.0,0.0,50.0,46.0,0.0,37.0,1.0,40.0
midi/classical/Aguado/Aguado_Rondo_in_A_minor.mid,Aguado,1,4,480,,C,1,4,133,10,A,0.5172412500000001,True,False,482.0,38.0,349.0,46.0,551.0,252.0,56.0,229.0,216.0,560.0,21.0,395.0
midi/classical/Falla/Falla_Cornered_Hat_Millers_Dance.mid,Falla,1,3,1024,Eb,D#,2,4,8,24,G,1.4453125,True,True,7.0,0.0,9.0,3.0,0.0,3.0,15.0,30.0,25.0,0.0,10.0,1.0
midi/classical/Poulenc/poultdp1.mid,Poulenc,1,5,120,C,D,6,4,8,24,A,0,False,False,61.0,62.0,41.0,34.0,110.0,29.0,62.0,27.0,33.0,111.0,4.0,72.0
midi/classical/Aguado/Aguado_Seis_Pequenas_Piezas_Op4_No1.mid,Aguado,1,2,256,C,C,3,4,8,24,G,0,True,False,150.0,12.0,87.0,9.0,111.0,83.0,20.0,141.0,6.0,59.0,9.0,61.0
midi/classical/Falla/Falla_LaVida_Breve_SpanishDance_No1.mid,Falla,1,4,1024,C,C,2,8,8,12,E,0.53571375,True,False,215.0,69.0,307.0,25.0,712.0,151.0,133.0,163.0,103.0,444.0,73.0,255.0
midi/classical/Aguado/Aguado_Seis_Pequenas_Piezas_Op4_No2.mid,Aguado,1,2,256,F,F,3,4,8,24,D,0,True,False,9.0,71.0,162.0,6.0,103.0,61.0,48.0,103.0,14.0,161.0,61.0,24.0
midi/classical/Poulenc/poultdp2.mid,Poulenc,1,5,120,C#,C#,6,4,8,24,C#,0,False,True,12.0,36.0,0.0,18.0,0.0,26.0,4.0,0.0,44.0,0.0,16.0,0.0
midi/classical/Falu/Falu_Aire_Milonga.mid,Falu,1,2,480,,E,2,4,170,13,B,0.6716414999999999,True,False,67.0,44.0,36.0,83.0,210.0,14.0,107.0,83.0,109.0,138.0,18.0,253.0
midi/classical/Poulenc/poultdp3.mid,Poulenc,1,5,120,C,D,6,4,8,24,B,0,False,False,33.0,38.0,75.0,16.0,53.0,27.0,70.0,57.0,8.0,28.0,12.0,146.0
midi/classical/Aguado/Aguado_Seis_Pequenas_Piezas_Op4_No4.mid,Aguado,1,2,256,A,A,3,4,8,24,C#,0,True,False,4.0,110.0,90.0,25.0,150.0,4.0,57.0,3.0,89.0,162.0,0.0,95.0
midi/classical/Poulenc/poultdp4.mid,Poulenc,1,6,120,Bb,D#,5,4,8,24,G,2.068966,False,False,52.0,20.0,77.0,63.0,24.0,19.0,41.0,141.0,9.0,35.0,88.0,43.0
midi/classical/Aguado/Aguado_Seis_Pequenas_Piezas_Op4_No5.mid,Aguado,1,2,256,G,G,3,4,8,24,D,0,True,False,94.0,20.0,174.0,40.0,56.0,18.0,78.0,170.0,18.0,100.0,54.0,104.0
midi/classical/Falu/Falu_A_la_Antigua.mid,Falu,1,2,480,,D,1,4,161,7,D,0,True,False,61.0,88.0,270.0,14.0,163.0,87.0,146.0,149.0,22.0,277.0,67.0,53.0
midi/classical/Poulenc/Toccata.mid,Poulenc,1,2,240,,C,4,4,8,24,E,0,False,False,242.0,66.0,133.0,103.0,290.0,120.0,88.0,192.0,111.0,216.0,78.0,240.0
midi/classical/Aguado/Aguado_Seis_Pequenas_Piezas_Op4_No6.mid,Aguado,1,2,256,G,G,1,8,8,12,G,0,True,False,70.0,24.0,104.0,4.0,66.0,2.0,82.0,134.0,12.0,132.0,4.0,110.0
midi/classical/Poulenc/Très modéré - Mouvments Perpétuels II.mid,Poulenc,1,2,240,,F,4,4,8,24,D,0.22916666666666666,False,False,43.0,13.0,99.0,0.0,121.0,32.0,0.0,35.0,1.0,69.0,59.0,3.0
midi/classical/Aguado/Aguado_Study_no20.mid,Aguado,1,4,480,C,C,2,4,8,24,C,0,True,False,71.0,2.0,53.0,2.0,58.0,37.0,15.0,89.0,15.0,41.0,12.0,39.0
midi/classical/Falu/Falu_Camino_a_Sucre.mid,Falu,1,2,480,,C,6,8,10,7,D,0,True,False,165.0,7.0,78.0,25.0,172.0,66.0,28.0,87.0,50.0,165.0,4.0,96.0
midi/classical/Powell/Powell_Apelo.mid,Powell,1,4,480,,C,2,4,95,12,A,0,True,False,189.0,26.0,125.0,12.0,219.0,171.0,32.0,83.0,54.0,293.0,27.0,103.0
midi/classical/Aguado/Aguado_Study_no27.mid,Aguado,1,4,480,C,E,2,4,8,24,E,0,True,False,10.0,61.0,11.0,65.0,150.0,4.0,112.0,31.0,119.0,95.0,18.0,179.0
midi/classical/Powell/Powell_Canto_Ossanha.mid,Powell,1,2,192,F,C,2,2,8,24,D,0,False,True,0.0,1.0,96.0,19.0,18.0,39.0,2.0,35.0,19.0,55.0,0.0,0.0
midi/classical/Aguado/Aguado_Valse.mid,Aguado,1,2,240,,G,3,4,8,24,G,0,True,False,22.0,2.0,32.0,0.0,8.0,0.0,6.0,24.0,0.0,14.0,2.0,30.0
midi/classical/Falu/Falu_Cuartelera.mid,Falu,1,2,480,,D,6,8,163,9,D,0,True,False,0.0,38.0,84.0,2.0,46.0,0.0,64.0,32.0,8.0,116.0,0.0,33.0
midi/classical/Aguado/Aguado_Valse_Op13.mid,Aguado,1,3,480,,D,3,8,113,11,B,0,True,False,20.0,33.0,118.0,0.0,88.0,0.0,36.0,66.0,25.0,118.0,0.0,65.0
midi/classical/Falu/Falu_Mishi.mid,Falu,1,2,480,,A,2,8,147,4,D,0,True,False,28.0,108.0,68.0,38.0,134.0,24.0,50.0,14.0,50.0,136.0,6.0,56.0
midi/classical/Powell/Powell_Chara.mid,Powell,1,2,480,,D,2,4,112,9,A,0.463917,True,False,30.0,39.0,161.0,12.0,114.0,20.0,67.0,80.0,32.0,114.0,10.0,90.0
midi/classical/Powell/Powell_Deixa.mid,Powell,1,3,480,,C,2,4,161,7,C,0,True,False,56.0,3.0,29.0,13.0,59.0,31.0,11.0,33.0,8.0,58.0,7.0,18.0
midi/classical/Falu/Falu_Susurro_Viento.mid,Falu,1,2,480,,D,6,8,197,10,D,0,True,False,28.0,110.0,196.0,22.0,160.0,20.0,221.0,121.0,27.0,204.0,35.0,180.0
midi/classical/Albeniz/Albeniz_Aragon.mid,Albeniz,1,2,480,,D,3,8,53,12,D,0,True,False,38.0,197.0,369.0,34.0,232.0,55.0,238.0,157.0,52.0,363.0,89.0,167.0
midi/classical/Albeniz/Albeniz_Cadiz.mid,Albeniz,1,4,240,,A,3,4,8,24,A,0,True,False,121.0,113.0,106.0,51.0,393.0,70.0,54.0,73.0,117.0,199.0,28.0,167.0
midi/classical/Falu/Falu_Tremolo.mid,Falu,1,2,480,,C,3,4,184,8,A,0,True,False,314.0,72.0,150.0,28.0,521.0,120.0,25.0,10.0,140.0,726.0,0.0,83.0
midi/classical/Powell/Powell_Fim_Linha.mid,Powell,1,4,480,,C,2,4,20,13,E,0,True,False,251.0,30.0,98.0,34.0,130.0,68.0,34.0,170.0,8.0,138.0,28.0,92.0
midi/classical/Albeniz/Albeniz_Cadiz_Gaditana.mid,Albeniz,1,4,1024,C,F,1,4,8,24,A,0.449955193359375,True,True,52.0,59.0,64.0,0.0,143.0,40.0,0.0,60.0,0.0,188.0,98.0,0.0
midi/classical/Falu/Falu_Zamba_Candelaria.mid,Falu,1,2,480,,C,2,8,197,10,E,0,True,False,132.0,23.0,100.0,12.0,186.0,66.0,16.0,25.0,44.0,149.0,9.0,80.0
midi/classical/Powell/Powell_Lenda_do_Abaete.mid,Powell,1,2,480,,G,4,4,208,3,E,0,True,False,117.0,32.0,239.0,17.0,494.0,30.0,80.0,381.0,0.0,158.0,64.0,400.0
midi/classical/Albeniz/Albeniz_Cataluna_no2.mid,Albeniz,1,6,480,C,A#,6,8,8,24,D,0,True,False,224.0,75.0,491.0,153.0,23.0,141.0,91.0,332.0,58.0,164.0,282.0,54.0
midi/classical/Powell/Powell_Samba_Triste.mid,Powell,1,2,480,,C,2,4,161,7,A,0,True,False,60.0,11.0,37.0,19.0,88.0,40.0,22.0,44.0,16.0,110.0,12.0,41.0
midi/classical/Faure/Berceuse Op.16 for flute and piano.mid,Faure,1,3,240,,F,6,8,8,36,F,0,True,False,226.0,20.0,136.0,30.0,109.0,196.0,25.0,107.0,16.0,216.0,84.0,33.0
midi/classical/Albeniz/Albeniz_Cordoba.mid,Albeniz,1,3,1024,Dm,F,3,4,8,24,F,0.054931640625,True,True,84.0,50.0,125.0,5.0,131.0,109.0,1.0,85.0,35.0,157.0,97.0,14.0
midi/classical/Powell/Powell_Sentimentos.mid,Powell,1,3,480,,D,3,4,227,11,A,0,True,False,19.0,93.0,171.0,12.0,125.0,50.0,76.0,88.0,58.0,173.0,33.0,115.0
midi/classical/Albeniz/Albeniz_Cuba.mid,Albeniz,1,3,120,E,E,6,8,8,12,B,0,False,True,3.0,50.0,19.0,42.0,119.0,2.0,61.0,0.0,109.0,78.0,11.0,133.0
midi/classical/Faure/Berceuse.mid,Faure,1,13,480,F,F,2,4,8,24,A,0,True,True,270.0,4.0,105.0,8.0,84.0,167.0,0.0,138.0,4.0,111.0,75.0,14.0
midi/classical/Powell/Powell_Solitario.mid,Powell,1,2,480,,F,2,4,170,13,A,0,True,False,22.0,21.0,96.0,1.0,59.0,55.0,15.0,42.0,13.0,117.0,45.0,18.0
midi/classical/Powell/Powell_Tema_Triste.mid,Powell,1,2,480,,C,4,4,66,15,A,0,True,False,129.0,81.0,83.0,5.0,255.0,154.0,49.0,115.0,146.0,175.0,19.0,210.0
midi/classical/Albeniz/Albeniz_En_la_Mar.mid,Albeniz,1,4,120,C,D#,6,8,8,12,D#,0,False,False,269.0,132.0,131.0,504.0,202.0,135.0,81.0,296.0,461.0,31.0,163.0,81.0
midi/classical/Faure/Cantique de Jean Racine.mid,Faure,1,7,192,Db,C#,4,4,8,24,C#,0,False,False,306.0,299.0,16.0,229.0,37.0,370.0,121.0,87.0,288.0,58.0,262.0,13.0
midi/classical/Powell/Powell_Tempo_Feliz.mid,Powell,1,4,480,,D,1,8,118,13,A,0,True,False,43.0,92.0,161.0,15.0,133.0,10.0,159.0,92.0,69.0,203.0,25.0,140.0
midi/classical/Albeniz/Albeniz_Evocacion.mid,Albeniz,1,3,1024,C,C,3,4,8,24,A,0,True,True,105.0,36.0,129.0,77.0,107.0,116.0,53.0,108.0,65.0,157.0,35.0,146.0
midi/classical/Faure/cantique.mid,Faure,1,8,120,C,C#,4,4,8,24,C#,0.037500000000000006,False,False,302.0,295.0,17.0,227.0,41.0,371.0,119.0,88.0,291.0,57.0,259.0,14.0
midi/classical/Albeniz/Albeniz_Granada.mid,Albeniz,1,4,480,,E,3,8,78,14,E,0,True,False,99.0,77.0,22.0,98.0,220.0,20.0,96.0,91.0,214.0,101.0,8.0,343.0
midi/classical/Pridhan/The Russian Fantasia.mid,Pridhan,1,3,192,Bb,F,4,4,8,24,G,0,False,True,126.0,19.0,304.0,49.0,12.0,180.0,61.0,214.0,6.0,145.0,304.0,4.0
midi/classical/Faure/Dolly suite.mid,Faure,1,10,480,E,E,2,4,8,24,G#,0,True,True,1.0,65.0,3.0,57.0,141.0,2.0,88.0,2.0,87.0,35.0,10.0,170.0
midi/classical/Albeniz/Albeniz_Leyenda.mid,Albeniz,1,5,480,C,G,3,4,8,24,E,0,True,False,347.0,1.0,102.0,119.0,271.0,11.0,297.0,277.0,3.0,209.0,72.0,1375.0
midi/classical/Faure/faurreq4.mid,Faure,1,14,1024,Bb,A#,1,4,8,24,A#,0,False,False,180.0,12.0,271.0,97.0,40.0,222.0,9.0,128.0,1.0,185.0,130.0,11.0
midi/classical/Albeniz/Albeniz_Malaguena_Op165.mid,Albeniz,1,5,480,,G,3,8,113,11,B,0,True,False,226.0,12.0,126.0,144.0,352.0,8.0,450.0,156.0,8.0,258.0,0.0,354.0
midi/classical/Albeniz/Albeniz_Mallorca.mid,Albeniz,1,8,480,,C,6,8,21,14,A,0,True,False,147.0,105.0,214.0,16.0,286.0,141.0,65.0,77.0,138.0,286.0,30.0,153.0
midi/classical/Albeniz/Albeniz_Minueto_a_Silvia.mid,Albeniz,1,2,256,,D,4,4,8,24,D,0,True,False,52.0,86.0,169.0,18.0,191.0,63.0,110.0,97.0,35.0,235.0,50.0,94.0
midi/classical/Albeniz/Albeniz_Oriental_Op232_No2.mid,Albeniz,1,3,1024,F,F,1,4,8,24,A,0,True,False,93.0,73.0,199.0,15.0,197.0,169.0,27.0,125.0,22.0,224.0,114.0,39.0
midi/classical/Faure/faurreq5.mid,Faure,1,17,1024,F,F,1,4,8,24,F,0,False,True,536.0,100.0,282.0,156.0,294.0,351.0,63.0,187.0,206.0,453.0,216.0,100.0
midi/classical/Albeniz/Albeniz_Recuerdos_Viaje_Playa_Op71_No7.mid,Albeniz,1,3,480,,E,3,4,44,10,G#,0,True,False,59.0,100.0,31.0,65.0,198.0,28.0,82.0,56.0,138.0,65.0,44.0,162.0
midi/classical/Albeniz/Albeniz_Rumores_de_la_caleta.mid,Albeniz,1,5,480,,F,4,4,246,7,A,0,True,False,83.0,61.0,210.0,4.0,284.0,131.0,0.0,89.0,0.0,277.0,153.0,0.0
midi/classical/Albeniz/Albeniz_Sevilla.mid,Albeniz,1,4,480,,G,3,4,44,8,G#,0,True,False,133.0,68.0,133.0,119.0,464.0,69.0,129.0,116.0,213.0,177.0,22.0,481.0
midi/classical/Prokofiev/Piano Concerto No.1.mid,Prokofiev,1,37,192,,C,4,4,8,24,G#,0,False,False,1815.0,2751.0,1196.0,1282.0,3214.0,2638.0,1476.0,1834.0,3056.0,1517.0,1372.0,1965.0
midi/classical/Albeniz/Albeniz_Suite_espagnole_Op165_Capricho_Catalan.mid,Albeniz,1,3,1024,D,D,2,4,8,24,A,0,True,False,18.0,87.0,156.0,12.0,82.0,17.0,87.0,85.0,25.0,225.0,24.0,104.0
midi/classical/Prokofiev/prkson61.mid,Prokofiev,1,2,192,C,C,4,4,8,0,A,0,False,True,39.0,55.0,51.0,64.0,65.0,18.0,33.0,39.0,19.0,85.0,35.0,22.0
midi/classical/Faure/faurreq6.mid,Faure,1,19,1024,F,F,1,4,8,24,D,0,False,False,324.0,173.0,901.0,75.0,282.0,416.0,118.0,531.0,85.0,881.0,312.0,163.0
midi/classical/Albeniz/Albeniz_Suite_Espana_op165_Zortzico.mid,Albeniz,1,5,480,C,D,5,8,8,24,A,0,True,False,70.0,124.0,170.0,43.0,142.0,42.0,143.0,136.0,30.0,368.0,28.0,116.0
midi/classical/Prokofiev/prkson62.mid,Prokofiev,1,2,192,C,C,2,2,8,0,E,0,False,False,238.0,172.0,290.0,181.0,285.0,185.0,204.0,257.0,232.0,261.0,188.0,279.0
midi/classical/Faure/Fleur jetee.mid,Faure,1,2,480,Dm,C#,6,8,8,12,A,0.62499975,False,False,193.0,197.0,251.0,40.0,85.0,288.0,108.0,76.0,52.0,446.0,184.0,36.0
midi/classical/Albeniz/Albeniz_Tango_Op165_No2.mid,Albeniz,1,4,480,,D,2,4,79,18,D,0,True,False,8.0,76.0,71.0,14.0,46.0,28.0,92.0,52.0,13.0,96.0,27.0,60.0
midi/classical/Prokofiev/prkson63.mid,Prokofiev,1,3,192,C,D#,9,8,8,0,C,0,False,False,266.0,169.0,284.0,228.0,178.0,193.0,144.0,272.0,235.0,180.0,130.0,247.0
midi/classical/Albeniz/Albeniz_Tierra.mid,Albeniz,1,3,120,D,D,3,4,8,24,A,0.3333335,False,True,7.0,46.0,157.0,0.0,39.0,4.0,77.0,51.0,6.0,74.0,11.0,46.0
midi/classical/Faure/imprmtu3.mid,Faure,1,2,384,C,C#,4,4,8,24,G#,0.007621958333333332,False,False,242.0,285.0,84.0,463.0,152.0,199.0,123.0,159.0,468.0,75.0,258.0,200.0
midi/classical/Albeniz/Albeniz_Torre_Bermeja.mid,Albeniz,1,4,480,,D,3,8,53,12,A,0.19999999999999998,True,False,65.0,141.0,286.0,10.0,149.0,125.0,98.0,215.0,5.0,433.0,92.0,27.0
midi/classical/Albeniz/Albeniz_Zambra_Granadina.mid,Albeniz,1,5,480,C,F,2,4,8,24,G,0,True,False,69.0,46.0,278.0,32.0,157.0,111.0,69.0,152.0,59.0,395.0,144.0,17.0
midi/classical/Prokofiev/prkson64.mid,Prokofiev,1,2,192,Cm,C,2,4,8,0,A,0,False,True,391.0,195.0,225.0,379.0,417.0,152.0,173.0,280.0,257.0,246.0,168.0,348.0
midi/classical/Albeniz/alb_esp1.mid,Albeniz,1,3,480,F,F,3,4,8,24,A,0.321096,False,False,48.0,64.0,85.0,2.0,119.0,48.0,0.0,44.0,3.0,142.0,75.0,4.0
midi/classical/Faure/Le Jardin de Dolly No.3.mid,Faure,1,3,240,E,E,4,4,8,24,G#,0.020833333333333332,False,False,73.0,130.0,23.0,88.0,202.0,12.0,99.0,43.0,203.0,72.0,38.0,140.0
midi/classical/Faure/Les roses d' Ispahan.mid,Faure,1,2,480,E,E,2,4,8,24,G#,0,False,False,5.0,134.0,22.0,65.0,176.0,24.0,82.0,6.0,155.0,63.0,7.0,246.0
